src_ip,dst_ip,src_port,dst_port,packet_size,protocol_type,timestamp
203.0.113.5,10.0.0.1,36924,80,45,UDP,3.9741281513035465
203.0.113.2,10.0.0.1,4643,80,85,UDP,3.975041113914428
203.0.113.6,10.0.0.1,53923,80,126,UDP,3.9759251599948082
203.0.113.1,10.0.0.1,12286,80,106,UDP,3.9764384096121654
203.0.113.4,10.0.0.1,9695,80,122,UDP,3.9774820815075325
203.0.113.6,10.0.0.1,44440,80,121,UDP,3.9789620564954866
203.0.113.9,10.0.0.1,32785,80,119,UDP,3.979863683765486
203.0.113.1,10.0.0.1,48291,80,72,UDP,3.9808082983380983
203.0.113.7,10.0.0.1,57275,80,128,UDP,3.9814810918949592
203.0.113.1,10.0.0.1,6833,80,73,UDP,3.9823460175109484
203.0.113.1,10.0.0.1,58911,80,66,UDP,3.9833068182546802
203.0.113.2,10.0.0.1,20340,80,110,UDP,3.9837708050860163
203.0.113.2,10.0.0.1,33153,80,53,UDP,3.984451369192805
203.0.113.1,10.0.0.1,41715,80,33,UDP,3.986007231927809
203.0.113.8,10.0.0.1,28292,80,122,UDP,3.9865070107752802
203.0.113.1,10.0.0.1,31792,80,108,UDP,3.9866070107752805
203.0.113.1,10.0.0.1,6446,80,73,UDP,3.9876222647642927
203.0.113.9,10.0.0.1,47604,80,109,UDP,3.989233365620348
203.0.113.2,10.0.0.1,17727,80,79,UDP,3.9908696770835035
203.0.113.1,10.0.0.1,39657,80,54,UDP,3.9915760643042137
203.0.113.1,10.0.0.1,54664,80,115,UDP,3.992717826938593
203.0.113.4,10.0.0.1,42049,80,96,UDP,3.993779651602359
203.0.113.9,10.0.0.1,4838,80,115,UDP,3.9950272011054113
203.0.113.4,10.0.0.1,19271,80,124,UDP,3.9955307992871427
203.0.113.4,10.0.0.1,11430,80,36,UDP,3.9966271772574586
203.0.113.7,10.0.0.1,35936,80,33,UDP,3.9980232303132857
203.0.113.1,10.0.0.1,53855,80,126,UDP,3.9982666080829845
203.0.113.3,10.0.0.1,22256,80,98,UDP,3.998611158805759
203.0.113.6,10.0.0.1,20181,80,32,UDP,4.000141027475517
203.0.113.5,10.0.0.1,10459,80,110,UDP,4.000896959900106
203.0.113.3,10.0.0.1,58971,80,69,UDP,4.001718974914477
203.0.113.2,10.0.0.1,46263,80,35,UDP,4.002551536972454
203.0.113.5,10.0.0.1,27884,80,92,UDP,4.003462473998649
203.0.113.5,10.0.0.1,28177,80,73,UDP,4.0047965395252145
203.0.113.7,10.0.0.1,61353,80,56,UDP,4.004896539525214
203.0.113.3,10.0.0.1,29687,80,53,UDP,4.006102624262932
203.0.113.3,10.0.0.1,19110,80,33,UDP,4.007136991612037
203.0.113.5,10.0.0.1,53323,80,75,UDP,4.008504190880162
203.0.113.9,10.0.0.1,25686,80,66,UDP,4.009803956017331
203.0.113.9,10.0.0.1,42584,80,126,UDP,4.009903956017331
203.0.113.6,10.0.0.1,35465,80,121,UDP,4.010987087278551
203.0.113.6,10.0.0.1,58414,80,36,UDP,4.011793668205283
203.0.113.5,10.0.0.1,27689,80,81,UDP,4.0127410331273525
203.0.113.3,10.0.0.1,13455,80,78,UDP,4.014715731164275
203.0.113.6,10.0.0.1,40862,80,112,UDP,4.016604793670173
203.0.113.8,10.0.0.1,42008,80,51,UDP,4.018494054430566
203.0.113.1,10.0.0.1,17765,80,52,UDP,4.019205169268195
203.0.113.4,10.0.0.1,28815,80,33,UDP,4.019936593275474
203.0.113.3,10.0.0.1,21914,80,102,UDP,4.020690385158394
203.0.113.9,10.0.0.1,25169,80,57,UDP,4.021618317843383
203.0.113.3,10.0.0.1,16188,80,87,UDP,4.022221517938034
203.0.113.6,10.0.0.1,19463,80,92,UDP,4.024039726146174
203.0.113.8,10.0.0.1,42093,80,107,UDP,4.025456538582935
203.0.113.1,10.0.0.1,21775,80,82,UDP,4.02722794254345
203.0.113.5,10.0.0.1,34842,80,120,UDP,4.028509856696446
203.0.113.3,10.0.0.1,55173,80,83,UDP,4.029489326460987
203.0.113.8,10.0.0.1,20058,80,123,UDP,4.030346224525627
203.0.113.8,10.0.0.1,28882,80,98,UDP,4.032015026721611
203.0.113.1,10.0.0.1,21656,80,55,UDP,4.0330442092755865
203.0.113.3,10.0.0.1,23133,80,61,UDP,4.034396088443433
203.0.113.7,10.0.0.1,42075,80,115,UDP,4.035336941945718
203.0.113.1,10.0.0.1,18493,80,104,UDP,4.036167537683995
203.0.113.8,10.0.0.1,46744,80,89,UDP,4.037228118451558
203.0.113.7,10.0.0.1,18845,80,91,UDP,4.038385049742983
203.0.113.4,10.0.0.1,60236,80,63,UDP,4.039696006878225
203.0.113.5,10.0.0.1,22974,80,75,UDP,4.040262090954266
203.0.113.5,10.0.0.1,2413,80,55,UDP,4.041277683307231
203.0.113.8,10.0.0.1,64541,80,71,UDP,4.042561073865757
203.0.113.9,10.0.0.1,13611,80,123,UDP,4.043710856540423
203.0.113.5,10.0.0.1,24276,80,58,UDP,4.0453227821264175
203.0.113.2,10.0.0.1,23843,80,42,UDP,4.047088415699598
203.0.113.4,10.0.0.1,35931,80,90,UDP,4.048389873764312
203.0.113.5,10.0.0.1,4867,80,98,UDP,4.049924248938831
203.0.113.4,10.0.0.1,23057,80,125,UDP,4.050650760737103
203.0.113.6,10.0.0.1,46030,80,127,UDP,4.051014248419812
203.0.113.1,10.0.0.1,21410,80,120,UDP,4.053029399532523
203.0.113.4,10.0.0.1,12934,80,119,UDP,4.054703487035594
203.0.113.6,10.0.0.1,28027,80,44,UDP,4.055654744745296
203.0.113.5,10.0.0.1,19209,80,61,UDP,4.05703761191884
203.0.113.2,10.0.0.1,51906,80,33,UDP,4.058264614119423
203.0.113.1,10.0.0.1,14463,80,44,UDP,4.059571400017388
203.0.113.7,10.0.0.1,52834,80,121,UDP,4.060489441929355
203.0.113.2,10.0.0.1,16016,80,59,UDP,4.061571520138065
203.0.113.8,10.0.0.1,25411,80,82,UDP,4.063232912624377
203.0.113.4,10.0.0.1,3708,80,61,UDP,4.06407711787397
203.0.113.6,10.0.0.1,40758,80,85,UDP,4.064650491304674
203.0.113.7,10.0.0.1,23230,80,33,UDP,4.066484869893887
203.0.113.7,10.0.0.1,34736,80,92,UDP,4.066904125699996
203.0.113.3,10.0.0.1,48027,80,56,UDP,4.069026562281529
203.0.113.9,10.0.0.1,49131,80,73,UDP,4.069710386891873
203.0.113.4,10.0.0.1,39112,80,50,UDP,4.070272830295583
203.0.113.8,10.0.0.1,38682,80,96,UDP,4.070500998628048
203.0.113.3,10.0.0.1,54687,80,63,UDP,4.0724198939004985
203.0.113.8,10.0.0.1,29010,80,112,UDP,4.073583532037006
203.0.113.5,10.0.0.1,61852,80,40,UDP,4.074756284769087
203.0.113.7,10.0.0.1,38464,80,93,UDP,4.0769458370560105
203.0.113.9,10.0.0.1,9120,80,127,UDP,4.0785171268999765
203.0.113.4,10.0.0.1,34505,80,33,UDP,4.079474457368477
203.0.113.2,10.0.0.1,48347,80,114,UDP,4.080824328924779
203.0.113.1,10.0.0.1,50851,80,56,UDP,4.081876937735041
203.0.113.1,10.0.0.1,49477,80,72,UDP,4.082281885894942
203.0.113.1,10.0.0.1,7809,80,68,UDP,4.083581814771942
203.0.113.2,10.0.0.1,10989,80,36,UDP,4.0838006439299965
203.0.113.9,10.0.0.1,7714,80,47,UDP,4.084599006990025
203.0.113.9,10.0.0.1,44653,80,47,UDP,4.085918077814592
203.0.113.9,10.0.0.1,61028,80,88,UDP,4.086850337180842
203.0.113.1,10.0.0.1,62727,80,128,UDP,4.087853654121647
203.0.113.4,10.0.0.1,42192,80,80,UDP,4.089467740579371
203.0.113.9,10.0.0.1,49508,80,125,UDP,4.091046850266379
203.0.113.6,10.0.0.1,2553,80,119,UDP,4.0920715403026025
203.0.113.1,10.0.0.1,45144,80,73,UDP,4.092810193071111
203.0.113.8,10.0.0.1,58983,80,84,UDP,4.093506528764607
203.0.113.9,10.0.0.1,49681,80,125,UDP,4.095017043302294
203.0.113.2,10.0.0.1,33344,80,114,UDP,4.095629460977343
203.0.113.9,10.0.0.1,32760,80,91,UDP,4.096525274149466
203.0.113.4,10.0.0.1,63118,80,62,UDP,4.097007375692098
203.0.113.6,10.0.0.1,16366,80,84,UDP,4.0988341867809055
203.0.113.6,10.0.0.1,52233,80,75,UDP,4.0998401848326855
203.0.113.5,10.0.0.1,9587,80,120,UDP,4.100957715774206
203.0.113.6,10.0.0.1,21572,80,41,UDP,4.101754794588907
203.0.113.3,10.0.0.1,20167,80,99,UDP,4.103079252606103
203.0.113.7,10.0.0.1,48974,80,53,UDP,4.104320973144542
203.0.113.8,10.0.0.1,31082,80,59,UDP,4.104420973144542
203.0.113.5,10.0.0.1,61649,80,103,UDP,4.105475764354028
203.0.113.8,10.0.0.1,25718,80,126,UDP,4.107169935206662
203.0.113.4,10.0.0.1,36594,80,128,UDP,4.108319805289133
203.0.113.4,10.0.0.1,53340,80,44,UDP,4.109200002106355
203.0.113.1,10.0.0.1,8713,80,72,UDP,4.109568497688124
203.0.113.8,10.0.0.1,2280,80,97,UDP,4.110368678975931
203.0.113.5,10.0.0.1,61031,80,111,UDP,4.111257447028129
203.0.113.3,10.0.0.1,45228,80,35,UDP,4.11282238475421
203.0.113.7,10.0.0.1,23675,80,81,UDP,4.1143115559032255
203.0.113.7,10.0.0.1,30110,80,124,UDP,4.115518587482713
203.0.113.3,10.0.0.1,49698,80,74,UDP,4.116341232546657
203.0.113.9,10.0.0.1,48672,80,35,UDP,4.117431990351547
203.0.113.5,10.0.0.1,7310,80,114,UDP,4.118128990585448
203.0.113.4,10.0.0.1,47498,80,54,UDP,4.119529390078771
203.0.113.8,10.0.0.1,11851,80,108,UDP,4.120855064828501
203.0.113.1,10.0.0.1,53111,80,67,UDP,4.1210666935083164
203.0.113.4,10.0.0.1,37396,80,41,UDP,4.122773346786199
203.0.113.2,10.0.0.1,63982,80,117,UDP,4.1239275416605725
203.0.113.3,10.0.0.1,36395,80,44,UDP,4.1249796191104
203.0.113.7,10.0.0.1,53406,80,90,UDP,4.125270023686899
203.0.113.9,10.0.0.1,25871,80,124,UDP,4.126438163358187
203.0.113.2,10.0.0.1,57653,80,36,UDP,4.128336982466528
203.0.113.6,10.0.0.1,46344,80,80,UDP,4.128805817034257
203.0.113.7,10.0.0.1,16081,80,46,UDP,4.13041442297174
203.0.113.8,10.0.0.1,35828,80,72,UDP,4.1306541037764894
203.0.113.6,10.0.0.1,28527,80,37,UDP,4.131285473045083
203.0.113.7,10.0.0.1,46680,80,84,UDP,4.131857902463032
203.0.113.7,10.0.0.1,40436,80,91,UDP,4.131957902463032
203.0.113.7,10.0.0.1,63228,80,119,UDP,4.132642268505428
203.0.113.6,10.0.0.1,33242,80,109,UDP,4.135361734534713
203.0.113.7,10.0.0.1,9306,80,104,UDP,4.136116256281712
203.0.113.1,10.0.0.1,23248,80,79,UDP,4.13673648208181
203.0.113.4,10.0.0.1,38742,80,83,UDP,4.137010075992077
203.0.113.7,10.0.0.1,53188,80,69,UDP,4.138306347388466
203.0.113.7,10.0.0.1,47524,80,38,UDP,4.139378218300812
203.0.113.6,10.0.0.1,26403,80,79,UDP,4.139996424001533
203.0.113.7,10.0.0.1,53006,80,83,UDP,4.140096424001532
203.0.113.3,10.0.0.1,53622,80,93,UDP,4.140453636501188
203.0.113.7,10.0.0.1,38808,80,59,UDP,4.141329017121118
203.0.113.5,10.0.0.1,47117,80,88,UDP,4.141956955381011
203.0.113.3,10.0.0.1,12782,80,65,UDP,4.1427835662951304
203.0.113.7,10.0.0.1,22722,80,37,UDP,4.144596856588654
203.0.113.3,10.0.0.1,34617,80,63,UDP,4.146860668836093
203.0.113.6,10.0.0.1,38880,80,66,UDP,4.147663369065047
203.0.113.6,10.0.0.1,40914,80,60,UDP,4.148711093659151
203.0.113.1,10.0.0.1,49317,80,44,UDP,4.150041938151227
203.0.113.3,10.0.0.1,32765,80,125,UDP,4.152001224058135
203.0.113.5,10.0.0.1,18844,80,80,UDP,4.153027919783327
203.0.113.4,10.0.0.1,22009,80,106,UDP,4.153718904045295
203.0.113.1,10.0.0.1,29857,80,88,UDP,4.154397485478499
203.0.113.5,10.0.0.1,41362,80,116,UDP,4.15490803943712
203.0.113.6,10.0.0.1,40844,80,96,UDP,4.155931292320382
203.0.113.2,10.0.0.1,9656,80,115,UDP,4.156392097110458
203.0.113.5,10.0.0.1,53253,80,42,UDP,4.156790364193377
203.0.113.9,10.0.0.1,17003,80,118,UDP,4.157685545356389
203.0.113.8,10.0.0.1,48558,80,76,UDP,4.158648374485285
203.0.113.1,10.0.0.1,17024,80,115,UDP,4.16051482731098
203.0.113.5,10.0.0.1,52756,80,44,UDP,4.161804251263886
203.0.113.2,10.0.0.1,4198,80,62,UDP,4.163181343198914
203.0.113.1,10.0.0.1,21652,80,123,UDP,4.164558715112941
203.0.113.5,10.0.0.1,7242,80,88,UDP,4.166036492113881
203.0.113.6,10.0.0.1,61123,80,69,UDP,4.167299642521901
203.0.113.2,10.0.0.1,49885,80,64,UDP,4.1679203657267365
203.0.113.7,10.0.0.1,23611,80,121,UDP,4.168801922312406
203.0.113.8,10.0.0.1,47256,80,102,UDP,4.169606149235755
203.0.113.4,10.0.0.1,59523,80,126,UDP,4.171202930192543
203.0.113.5,10.0.0.1,46233,80,105,UDP,4.172585254060916
203.0.113.4,10.0.0.1,22799,80,41,UDP,4.173979674365413
203.0.113.8,10.0.0.1,42417,80,93,UDP,4.174169744443479
203.0.113.2,10.0.0.1,44220,80,89,UDP,4.174658048444398
203.0.113.3,10.0.0.1,25197,80,83,UDP,4.175552790401674
203.0.113.8,10.0.0.1,45976,80,53,UDP,4.176259633235514
203.0.113.8,10.0.0.1,57850,80,115,UDP,4.177246806052641
203.0.113.1,10.0.0.1,6007,80,71,UDP,4.178057365703727
203.0.113.9,10.0.0.1,29180,80,126,UDP,4.178476484713272
203.0.113.9,10.0.0.1,28392,80,107,UDP,4.1804664351657195
203.0.113.9,10.0.0.1,52797,80,92,UDP,4.1816881011851965
203.0.113.6,10.0.0.1,23452,80,81,UDP,4.183167730549447
203.0.113.3,10.0.0.1,16785,80,118,UDP,4.184337164638224
203.0.113.9,10.0.0.1,28400,80,111,UDP,4.185319133334058
203.0.113.3,10.0.0.1,21143,80,71,UDP,4.186154978996276
203.0.113.1,10.0.0.1,43777,80,67,UDP,4.187637912462486
203.0.113.5,10.0.0.1,53300,80,47,UDP,4.188810124546748
203.0.113.5,10.0.0.1,52595,80,43,UDP,4.1898467206074415
203.0.113.2,10.0.0.1,54012,80,122,UDP,4.1912790842404535
203.0.113.5,10.0.0.1,24665,80,84,UDP,4.191545290034486
203.0.113.9,10.0.0.1,27278,80,40,UDP,4.192528901613152
203.0.113.6,10.0.0.1,37657,80,115,UDP,4.193924268436079
203.0.113.6,10.0.0.1,26886,80,112,UDP,4.194417557151875
203.0.113.9,10.0.0.1,26483,80,37,UDP,4.1947239603225475
203.0.113.1,10.0.0.1,33938,80,83,UDP,4.1958720394987985
203.0.113.2,10.0.0.1,30971,80,48,UDP,4.197110325880767
203.0.113.4,10.0.0.1,53172,80,39,UDP,4.197860086982138
203.0.113.2,10.0.0.1,51192,80,121,UDP,4.198257744783343
203.0.113.2,10.0.0.1,32514,80,56,UDP,4.198930997924743
203.0.113.5,10.0.0.1,21986,80,124,UDP,4.199545312347274
203.0.113.3,10.0.0.1,59994,80,64,UDP,4.201013497040505
203.0.113.9,10.0.0.1,29878,80,128,UDP,4.201550089283996
203.0.113.4,10.0.0.1,17158,80,84,UDP,4.203158517359629
203.0.113.7,10.0.0.1,51353,80,36,UDP,4.2035412531201795
203.0.113.2,10.0.0.1,41407,80,99,UDP,4.20526218915176
203.0.113.1,10.0.0.1,27203,80,121,UDP,4.205518899177533
203.0.113.2,10.0.0.1,28944,80,52,UDP,4.206857028059819
203.0.113.8,10.0.0.1,21073,80,47,UDP,4.208156709216624
203.0.113.1,10.0.0.1,50846,80,112,UDP,4.209501045250098
203.0.113.9,10.0.0.1,56707,80,80,UDP,4.210111458678762
203.0.113.7,10.0.0.1,20749,80,87,UDP,4.211191954826649
203.0.113.5,10.0.0.1,57974,80,78,UDP,4.2120596523653
203.0.113.7,10.0.0.1,50310,80,104,UDP,4.212774666968864
203.0.113.1,10.0.0.1,6329,80,66,UDP,4.213572701717589
203.0.113.7,10.0.0.1,58816,80,99,UDP,4.214774711657969
203.0.113.9,10.0.0.1,33394,80,109,UDP,4.214874711657969
203.0.113.2,10.0.0.1,37288,80,86,UDP,4.215882141257202
203.0.113.9,10.0.0.1,51524,80,66,UDP,4.216786029098236
203.0.113.2,10.0.0.1,2880,80,120,UDP,4.217731912975276
203.0.113.9,10.0.0.1,63804,80,113,UDP,4.218559916398731
203.0.113.2,10.0.0.1,65359,80,48,UDP,4.21903812767698
203.0.113.4,10.0.0.1,64733,80,37,UDP,4.219535845840675
203.0.113.2,10.0.0.1,36938,80,81,UDP,4.219963279281634
203.0.113.7,10.0.0.1,63413,80,127,UDP,4.220063279281634
203.0.113.4,10.0.0.1,18940,80,45,UDP,4.221176211070387
203.0.113.7,10.0.0.1,55340,80,44,UDP,4.222319042393485
203.0.113.2,10.0.0.1,42704,80,109,UDP,4.2225563259082595
203.0.113.4,10.0.0.1,18697,80,81,UDP,4.2235044005783156
203.0.113.3,10.0.0.1,51318,80,107,UDP,4.224295337659999
203.0.113.7,10.0.0.1,31486,80,61,UDP,4.225546878393411
203.0.113.9,10.0.0.1,62299,80,77,UDP,4.227201099924954
203.0.113.1,10.0.0.1,3808,80,96,UDP,4.228813388315351
203.0.113.5,10.0.0.1,12620,80,94,UDP,4.229331267847116
203.0.113.4,10.0.0.1,33557,80,55,UDP,4.230197622448296
203.0.113.7,10.0.0.1,1287,80,40,UDP,4.231190219021616
203.0.113.9,10.0.0.1,10228,80,37,UDP,4.23210292040137
203.0.113.9,10.0.0.1,27036,80,85,UDP,4.232332202426054
203.0.113.9,10.0.0.1,51430,80,128,UDP,4.233509221177979
203.0.113.7,10.0.0.1,41647,80,55,UDP,4.233876152299599
203.0.113.4,10.0.0.1,16665,80,40,UDP,4.234671654882926
203.0.113.2,10.0.0.1,17412,80,54,UDP,4.235830831878074
203.0.113.7,10.0.0.1,1903,80,57,UDP,4.237569400235773
203.0.113.4,10.0.0.1,36445,80,123,UDP,4.238359388092437
203.0.113.6,10.0.0.1,10283,80,125,UDP,4.240058041164202
203.0.113.5,10.0.0.1,18307,80,90,UDP,4.241158300532702
203.0.113.2,10.0.0.1,52886,80,76,UDP,4.242343705090845
203.0.113.3,10.0.0.1,50272,80,128,UDP,4.242653622873174
203.0.113.3,10.0.0.1,44372,80,111,UDP,4.24350802152733
203.0.113.9,10.0.0.1,43157,80,51,UDP,4.244461182802199
203.0.113.3,10.0.0.1,22502,80,119,UDP,4.246132035533944
203.0.113.9,10.0.0.1,53031,80,93,UDP,4.247504399401463
203.0.113.9,10.0.0.1,59196,80,39,UDP,4.247947577134996
203.0.113.5,10.0.0.1,2988,80,45,UDP,4.2491717155266295
203.0.113.7,10.0.0.1,27833,80,41,UDP,4.250546295051404
203.0.113.6,10.0.0.1,28029,80,121,UDP,4.251533107246169
203.0.113.2,10.0.0.1,20463,80,116,UDP,4.251785210995683
203.0.113.1,10.0.0.1,28222,80,86,UDP,4.251885210995683
203.0.113.8,10.0.0.1,25534,80,89,UDP,4.252856862108164
203.0.113.8,10.0.0.1,10551,80,96,UDP,4.25432909654291
203.0.113.5,10.0.0.1,7075,80,99,UDP,4.255202671314003
203.0.113.7,10.0.0.1,62637,80,66,UDP,4.255302671314003
203.0.113.2,10.0.0.1,58104,80,85,UDP,4.256873778714178
203.0.113.6,10.0.0.1,41301,80,53,UDP,4.258692774962641
203.0.113.7,10.0.0.1,33635,80,71,UDP,4.25879277496264
203.0.113.2,10.0.0.1,7727,80,66,UDP,4.2606539891091995
203.0.113.4,10.0.0.1,64807,80,128,UDP,4.261079745670441
203.0.113.9,10.0.0.1,42386,80,96,UDP,4.262346403906472
203.0.113.8,10.0.0.1,10527,80,81,UDP,4.262975117758631
203.0.113.4,10.0.0.1,50433,80,46,UDP,4.265093199811948
203.0.113.1,10.0.0.1,54790,80,50,UDP,4.265855356948723
203.0.113.4,10.0.0.1,56954,80,127,UDP,4.266866118873345
203.0.113.4,10.0.0.1,23185,80,91,UDP,4.26786363746366
203.0.113.9,10.0.0.1,34946,80,77,UDP,4.2690639654279385
203.0.113.9,10.0.0.1,33337,80,123,UDP,4.270464820721923
203.0.113.8,10.0.0.1,45113,80,120,UDP,4.27130360078819
203.0.113.3,10.0.0.1,13063,80,98,UDP,4.272685508055611
203.0.113.7,10.0.0.1,42904,80,95,UDP,4.273632412285248
203.0.113.4,10.0.0.1,34683,80,118,UDP,4.274803882865036
203.0.113.5,10.0.0.1,55015,80,108,UDP,4.275432661073506
203.0.113.5,10.0.0.1,26147,80,42,UDP,4.277151650925379
203.0.113.2,10.0.0.1,36124,80,95,UDP,4.277757734219004
203.0.113.1,10.0.0.1,42794,80,123,UDP,4.278976338518342
203.0.113.9,10.0.0.1,60947,80,55,UDP,4.281099594553295
203.0.113.4,10.0.0.1,9570,80,77,UDP,4.282321570669035
203.0.113.7,10.0.0.1,11381,80,119,UDP,4.28319880814226
203.0.113.3,10.0.0.1,11540,80,86,UDP,4.28329880814226
203.0.113.5,10.0.0.1,5465,80,84,UDP,4.284729211257301
203.0.113.9,10.0.0.1,17330,80,103,UDP,4.285679477642299
203.0.113.8,10.0.0.1,34353,80,126,UDP,4.287636181920242
203.0.113.1,10.0.0.1,50972,80,82,UDP,4.28794937224935
203.0.113.8,10.0.0.1,39168,80,73,UDP,4.289384171312064
203.0.113.2,10.0.0.1,48349,80,45,UDP,4.29062561600463
203.0.113.1,10.0.0.1,17181,80,71,UDP,4.291957026543419
203.0.113.6,10.0.0.1,24267,80,52,UDP,4.293345280149389
203.0.113.3,10.0.0.1,57489,80,99,UDP,4.29519324731133
203.0.113.7,10.0.0.1,29102,80,90,UDP,4.295551380765187
203.0.113.6,10.0.0.1,26512,80,112,UDP,4.296190599060968
203.0.113.6,10.0.0.1,46679,80,115,UDP,4.296650690700655
203.0.113.9,10.0.0.1,20275,80,83,UDP,4.296750690700655
203.0.113.8,10.0.0.1,14626,80,116,UDP,4.297644133092385
203.0.113.3,10.0.0.1,3647,80,121,UDP,4.2993570986324405
203.0.113.7,10.0.0.1,62141,80,54,UDP,4.29945709863244
203.0.113.8,10.0.0.1,39450,80,121,UDP,4.30096383302217
203.0.113.7,10.0.0.1,19738,80,90,UDP,4.30145264212981
203.0.113.9,10.0.0.1,1059,80,88,UDP,4.302652033614239
203.0.113.2,10.0.0.1,33577,80,86,UDP,4.302752033614238
203.0.113.7,10.0.0.1,23605,80,112,UDP,4.3038201999345
203.0.113.3,10.0.0.1,24084,80,100,UDP,4.304341599061331
203.0.113.1,10.0.0.1,65280,80,106,UDP,4.305485762457741
203.0.113.8,10.0.0.1,24028,80,117,UDP,4.30625018713695
203.0.113.7,10.0.0.1,37251,80,108,UDP,4.308149817341077
203.0.113.6,10.0.0.1,9650,80,113,UDP,4.308902173537621
203.0.113.4,10.0.0.1,28366,80,60,UDP,4.310065168360364
203.0.113.8,10.0.0.1,59861,80,65,UDP,4.311325660958925
203.0.113.5,10.0.0.1,22319,80,52,UDP,4.313569481041556
203.0.113.5,10.0.0.1,46119,80,69,UDP,4.313967648731945
203.0.113.3,10.0.0.1,9492,80,108,UDP,4.314580618876579
203.0.113.2,10.0.0.1,35279,80,58,UDP,4.316123691642676
203.0.113.7,10.0.0.1,17890,80,96,UDP,4.316583517321334
203.0.113.2,10.0.0.1,31652,80,119,UDP,4.318356658612924
203.0.113.9,10.0.0.1,10710,80,76,UDP,4.319919190731826
203.0.113.3,10.0.0.1,6712,80,71,UDP,4.320851053235581
203.0.113.3,10.0.0.1,62320,80,68,UDP,4.321528391447084
203.0.113.4,10.0.0.1,41318,80,68,UDP,4.322136680527005
203.0.113.3,10.0.0.1,55729,80,66,UDP,4.323097224919342
203.0.113.8,10.0.0.1,55027,80,67,UDP,4.323906066973335
203.0.113.1,10.0.0.1,64107,80,89,UDP,4.324006066973335
203.0.113.9,10.0.0.1,60433,80,105,UDP,4.325031963562196
203.0.113.9,10.0.0.1,31528,80,123,UDP,4.325889744283777
203.0.113.1,10.0.0.1,13249,80,48,UDP,4.326968603102862
203.0.113.6,10.0.0.1,22222,80,98,UDP,4.3282021890138624
203.0.113.5,10.0.0.1,5603,80,100,UDP,4.328761547638987
203.0.113.9,10.0.0.1,40108,80,104,UDP,4.330047133870738
203.0.113.3,10.0.0.1,57186,80,117,UDP,4.331492735407043
203.0.113.8,10.0.0.1,62881,80,88,UDP,4.332413662230402
203.0.113.7,10.0.0.1,63186,80,102,UDP,4.332513662230402
203.0.113.4,10.0.0.1,11635,80,105,UDP,4.333931292314629
203.0.113.9,10.0.0.1,18028,80,52,UDP,4.3353911971850625
203.0.113.9,10.0.0.1,28278,80,102,UDP,4.336390423542507
203.0.113.1,10.0.0.1,28175,80,46,UDP,4.337540869165233
203.0.113.2,10.0.0.1,57596,80,52,UDP,4.338704274302994
203.0.113.1,10.0.0.1,33583,80,93,UDP,4.338951583388332
203.0.113.3,10.0.0.1,2090,80,55,UDP,4.3401498092442194
203.0.113.3,10.0.0.1,33514,80,35,UDP,4.341140127281361
203.0.113.9,10.0.0.1,46404,80,65,UDP,4.342191084996825
203.0.113.5,10.0.0.1,21131,80,73,UDP,4.343515388632126
203.0.113.1,10.0.0.1,40714,80,107,UDP,4.344151211745168
203.0.113.6,10.0.0.1,19645,80,78,UDP,4.344965395092338
203.0.113.1,10.0.0.1,7138,80,33,UDP,4.346148314165662
203.0.113.8,10.0.0.1,40301,80,78,UDP,4.347176447313263
203.0.113.2,10.0.0.1,15769,80,76,UDP,4.34785529483974
203.0.113.1,10.0.0.1,20561,80,71,UDP,4.34960772420266
203.0.113.9,10.0.0.1,60025,80,127,UDP,4.3511363157388185
203.0.113.1,10.0.0.1,64033,80,112,UDP,4.352255198093307
203.0.113.2,10.0.0.1,31944,80,87,UDP,4.353582431497703
203.0.113.9,10.0.0.1,19895,80,116,UDP,4.354724206251312
203.0.113.5,10.0.0.1,3805,80,108,UDP,4.355205395303856
203.0.113.2,10.0.0.1,9599,80,63,UDP,4.355351680583207
203.0.113.2,10.0.0.1,35532,80,71,UDP,4.355451680583207
203.0.113.1,10.0.0.1,57479,80,93,UDP,4.357287910647946
203.0.113.8,10.0.0.1,22619,80,41,UDP,4.358616258420434
203.0.113.9,10.0.0.1,28642,80,85,UDP,4.359861395148522
203.0.113.7,10.0.0.1,42572,80,39,UDP,4.361017018721971
203.0.113.2,10.0.0.1,23404,80,120,UDP,4.361707259008276
203.0.113.1,10.0.0.1,55576,80,55,UDP,4.3621501918528445
203.0.113.1,10.0.0.1,23144,80,36,UDP,4.362704509340733
203.0.113.1,10.0.0.1,49244,80,70,UDP,4.364076896809032
203.0.113.2,10.0.0.1,9640,80,125,UDP,4.3648707705895555
203.0.113.8,10.0.0.1,38697,80,107,UDP,4.365740373508166
203.0.113.4,10.0.0.1,16924,80,47,UDP,4.366781097070694
203.0.113.6,10.0.0.1,46425,80,118,UDP,4.367620126622685
203.0.113.5,10.0.0.1,7578,80,69,UDP,4.36827743721015
203.0.113.3,10.0.0.1,13472,80,119,UDP,4.368835386242452
203.0.113.8,10.0.0.1,48438,80,59,UDP,4.369549158862047
203.0.113.1,10.0.0.1,35191,80,80,UDP,4.371011131292325
203.0.113.9,10.0.0.1,47480,80,84,UDP,4.37248595831697
203.0.113.2,10.0.0.1,48159,80,95,UDP,4.373812837865662
203.0.113.8,10.0.0.1,20731,80,69,UDP,4.374249784635285
